order_id,customer_id,category,order_value,discount_pct,payment_method,prior_orders,prior_returns,prior_return_ratio,category_return_rate,days_since_last_order,order_freq_30d,returned
100315,2094,Beauty,668.08,16.8,UPI,18,5,0.278,0.05,30,1,0
100316,334,Home & Kitchen,2452.48,12.9,COD,13,0,0.0,0.07,4,3,0
100317,2117,Beauty,1013.22,20.0,UPI,16,3,0.188,0.05,32,4,0
100318,2100,Apparel - Mens,1959.64,3.6,COD,9,1,0.111,0.19,11,2,0
100319,1370,Electronics,4544.87,17.4,Debit Card,6,2,0.333,0.09,12,2,1
100320,821,Electronics,5362.73,17.2,Debit Card,13,2,0.154,0.09,82,1,0
100321,1571,Home & Kitchen,3570.57,18.5,UPI,13,0,0.0,0.07,57,1,1
100322,2140,Electronics,9030.46,8.3,Credit Card,13,2,0.154,0.09,3,1,0
100323,2059,Footwear,1630.93,22.5,Credit Card,16,0,0.0,0.24,27,1,0
100324,665,Beauty,946.83,14.5,COD,14,3,0.214,0.05,6,0,1
100325,1810,Beauty,1254.43,17.2,Debit Card,15,6,0.4,0.05,229,3,0
100326,1302,Apparel - Mens,833.4,3.9,UPI,15,7,0.467,0.19,17,1,1
100327,2075,Apparel - Womens,2127.38,22.9,UPI,14,0,0.0,0.28,19,3,0
100328,640,Apparel - Mens,389.23,9.2,Credit Card,11,3,0.273,0.19,32,4,0
100329,1841,Electronics,9014.65,4.5,Credit Card,13,2,0.154,0.09,85,0,0
100330,1144,Home & Kitchen,1468.35,20.4,COD,15,0,0.0,0.07,0,1,0
100331,1736,Furniture,6963.5,9.4,Debit Card,18,5,0.278,0.11,41,2,0
100332,1452,Furniture,9213.31,8.4,Credit Card,8,3,0.375,0.11,19,0,0
100333,1418,Furniture,7739.46,2.0,Debit Card,8,3,0.375,0.11,23,2,0
100334,673,Apparel - Mens,1331.38,20.3,COD,9,0,0.0,0.19,21,0,0
100335,810,Beauty,499.06,5.8,Credit Card,11,2,0.182,0.05,57,0,0
100336,78,Footwear,1498.57,9.8,COD,6,1,0.167,0.24,44,1,0
100337,627,Apparel - Womens,2268.54,5.1,Credit Card,9,2,0.222,0.28,38,0,0
100338,53,Furniture,13183.2,3.1,COD,9,2,0.222,0.11,10,2,1
100339,1763,Apparel - Womens,1807.71,18.9,Netbanking,16,2,0.125,0.28,15,3,0
100340,602,Footwear,2252.68,20.1,Debit Card,14,4,0.286,0.24,1,2,1
100341,1131,Home & Kitchen,1537.88,1.9,Debit Card,10,3,0.3,0.07,23,2,0
100342,2140,Apparel - Mens,1421.25,11.8,UPI,13,2,0.154,0.19,68,1,0
100343,1249,Beauty,705.79,8.7,Credit Card,10,2,0.2,0.05,5,3,0
100344,705,Electronics,10307.8,17.3,Credit Card,9,1,0.111,0.09,26,3,0
100345,1309,Home & Kitchen,2986.25,10.8,Credit Card,10,3,0.3,0.07,41,1,0
100346,1373,Home & Kitchen,2334.57,2.9,Credit Card,18,4,0.222,0.07,121,0,0
100347,81,Apparel - Womens,2268.75,4.4,UPI,14,2,0.143,0.28,56,1,1
100348,1170,Footwear,1464.14,2.9,Debit Card,18,9,0.5,0.24,18,1,0
100349,1609,Footwear,2343.49,3.9,Credit Card,11,0,0.0,0.24,8,0,0
100350,2140,Footwear,1673.36,16.5,COD,13,2,0.154,0.24,18,2,0
100351,1745,Furniture,12479.14,5.1,Debit Card,10,0,0.0,0.11,61,4,0
100352,1574,Beauty,538.45,6.1,Credit Card,9,0,0.0,0.05,19,0,0
100353,557,Apparel - Mens,1882.26,8.9,Credit Card,17,0,0.0,0.19,111,1,0
100354,1593,Beauty,874.78,1.7,Credit Card,8,3,0.375,0.05,33,0,1
100355,1009,Home & Kitchen,418.32,6.9,COD,11,1,0.091,0.07,22,0,0
100356,130,Apparel - Womens,1467.04,7.2,Credit Card,12,1,0.083,0.28,16,2,0
100357,216,Mobile Accessories,1068.52,9.1,Credit Card,8,0,0.0,0.06,2,1,0
100358,583,Beauty,473.74,7.3,UPI,8,2,0.25,0.05,51,1,0
100359,1162,Mobile Accessories,229.91,6.8,COD,11,0,0.0,0.06,50,1,0
100360,1498,Electronics,7585.16,9.5,Credit Card,13,1,0.077,0.09,38,1,0
100361,367,Electronics,9612.28,4.1,Credit Card,17,2,0.118,0.09,6,1,0
100362,443,Apparel - Womens,1947.81,4.7,Credit Card,14,9,0.643,0.28,18,2,1
100363,991,Beauty,1447.7,21.4,UPI,15,0,0.0,0.05,1,0,0
100364,306,Mobile Accessories,584.08,6.7,UPI,17,1,0.059,0.06,13,0,0
100365,115,Electronics,9319.39,3.0,Credit Card,8,2,0.25,0.09,56,1,0
100366,1649,Mobile Accessories,1106.76,2.1,UPI,13,1,0.077,0.06,7,0,0
100367,1049,Apparel - Womens,2798.3,11.6,COD,11,3,0.273,0.28,31,1,1
100368,1667,Apparel - Mens,1669.22,8.7,Credit Card,13,4,0.308,0.19,10,1,1
100369,566,Electronics,8673.12,33.1,Debit Card,13,4,0.308,0.09,27,2,0
100370,1029,Apparel - Womens,1689.24,15.9,UPI,15,1,0.067,0.28,107,1,0
100371,1547,Furniture,11489.36,5.8,COD,17,2,0.118,0.11,84,0,0
100372,202,Beauty,1060.16,10.5,Credit Card,13,0,0.0,0.05,7,1,0
100373,206,Beauty,611.86,4.3,Credit Card,11,3,0.273,0.05,33,1,1
100374,1126,Footwear,2251.98,8.6,Debit Card,9,1,0.111,0.24,36,2,1
100375,1474,Apparel - Mens,802.09,31.1,Credit Card,11,0,0.0,0.19,15,0,1
100376,706,Mobile Accessories,759.39,4.2,Debit Card,16,6,0.375,0.06,22,0,1
100377,87,Electronics,5351.67,6.1,Credit Card,10,2,0.2,0.09,42,0,1
100378,2046,Electronics,5932.07,2.9,Debit Card,11,1,0.091,0.09,125,0,0
100379,302,Apparel - Mens,1849.22,19.5,Credit Card,14,0,0.0,0.19,17,0,0
100380,655,Apparel - Mens,1430.29,22.9,Credit Card,10,1,0.1,0.19,3,1,1
100381,959,Apparel - Mens,1588.07,6.2,Credit Card,10,3,0.3,0.19,18,3,1
100382,895,Electronics,7977.64,25.4,Credit Card,11,0,0.0,0.09,37,1,0
100383,803,Mobile Accessories,362.73,2.7,Credit Card,7,0,0.0,0.06,1,2,0
100384,171,Home & Kitchen,2268.61,32.3,COD,9,2,0.222,0.07,56,1,0
100385,2111,Home & Kitchen,2190.07,20.7,COD,8,1,0.125,0.07,2,2,1
100386,1808,Home & Kitchen,1082.29,6.0,Credit Card,11,1,0.091,0.07,27,0,0
100387,1981,Mobile Accessories,283.85,15.2,Credit Card,17,5,0.294,0.06,13,1,0
100388,1098,Footwear,1342.64,29.0,Credit Card,13,6,0.462,0.24,0,1,1
100389,1690,Mobile Accessories,630.41,24.2,Debit Card,13,0,0.0,0.06,37,0,1
100390,551,Home & Kitchen,1802.5,33.7,Credit Card,17,5,0.294,0.07,2,2,0
100391,1343,Mobile Accessories,150.0,20.7,Credit Card,17,0,0.0,0.06,18,1,0
100392,1562,Furniture,9813.07,6.2,UPI,12,5,0.417,0.11,44,3,0
100393,1312,Mobile Accessories,618.99,13.3,Credit Card,11,4,0.364,0.06,8,1,0
100394,1926,Mobile Accessories,743.33,17.8,COD,8,5,0.625,0.06,40,2,1
100395,2016,Furniture,13389.85,6.4,UPI,12,1,0.083,0.11,8,1,0
100396,1625,Home & Kitchen,2694.77,6.8,COD,13,1,0.077,0.07,5,3,0
100397,897,Beauty,1226.76,3.7,UPI,16,4,0.25,0.05,4,0,1
100398,190,Mobile Accessories,765.28,4.2,Netbanking,16,7,0.438,0.06,34,0,1
100399,573,Home & Kitchen,2301.25,16.3,Credit Card,8,0,0.0,0.07,8,1,0
100400,1844,Apparel - Womens,1620.94,0.5,Debit Card,10,3,0.3,0.28,11,2,0
100401,1936,Apparel - Womens,3745.71,21.4,UPI,12,3,0.25,0.28,31,2,1
100402,557,Beauty,823.85,14.2,COD,17,0,0.0,0.05,14,1,0
100403,630,Mobile Accessories,827.55,4.6,Netbanking,6,2,0.333,0.06,34,1,0
100404,1028,Apparel - Mens,1360.04,24.3,UPI,7,2,0.286,0.19,3,0,0
100405,73,Electronics,4307.75,2.1,UPI,13,1,0.077,0.09,44,0,0
100406,1262,Footwear,416.79,18.7,Credit Card,14,2,0.143,0.24,11,1,0
100407,12,Apparel - Womens,2501.42,0.9,UPI,12,2,0.167,0.28,157,1,0
100408,1060,Apparel - Mens,1326.03,9.5,UPI,16,4,0.25,0.19,26,1,0
100409,448,Mobile Accessories,893.96,0.7,Credit Card,10,0,0.0,0.06,17,2,0
100410,1919,Apparel - Womens,367.51,10.2,COD,11,2,0.182,0.28,9,3,0
100411,778,Electronics,150.0,16.4,UPI,15,4,0.267,0.09,14,1,1
100412,707,Furniture,9404.37,7.6,COD,13,3,0.231,0.11,5,2,0
100413,454,Footwear,3895.67,15.6,COD,12,0,0.0,0.24,91,2,0
100414,1419,Furniture,9672.42,10.6,Credit Card,17,5,0.294,0.11,118,2,0
100415,471,Home & Kitchen,2467.48,26.0,Debit Card,9,1,0.111,0.07,8,1,0
100416,1137,Furniture,9600.75,3.2,UPI,13,9,0.692,0.11,19,0,0
100417,1027,Apparel - Mens,1147.6,14.3,Credit Card,14,2,0.143,0.19,21,2,0
100418,577,Home & Kitchen,3505.39,8.4,Netbanking,8,2,0.25,0.07,2,2,1
100419,1698,Apparel - Mens,731.3,16.2,UPI,15,3,0.2,0.19,19,0,0
100420,865,Electronics,4332.43,8.3,Debit Card,9,0,0.0,0.09,21,1,0
100421,1792,Home & Kitchen,1992.7,9.4,UPI,9,1,0.111,0.07,4,3,0
100422,1080,Mobile Accessories,723.76,8.5,Credit Card,11,0,0.0,0.06,4,1,0
100423,1162,Furniture,10356.5,7.1,Credit Card,11,0,0.0,0.11,39,1,0
100424,1521,Mobile Accessories,415.87,23.5,Credit Card,7,3,0.429,0.06,33,1,1
100425,805,Furniture,7794.15,7.4,Credit Card,13,1,0.077,0.11,45,3,1
100426,2060,Furniture,7867.09,13.6,UPI,11,1,0.091,0.11,123,2,0
100427,1034,Home & Kitchen,1630.68,16.2,Credit Card,10,3,0.3,0.07,19,1,0
100428,1959,Beauty,464.21,17.6,Credit Card,8,0,0.0,0.05,14,2,0
100429,1186,Beauty,481.63,8.1,Credit Card,9,5,0.556,0.05,10,2,1
100430,734,Beauty,595.75,8.3,UPI,14,6,0.429,0.05,5,0,0
100431,2037,Mobile Accessories,868.46,6.8,COD,13,4,0.308,0.06,108,2,0
100432,1095,Mobile Accessories,525.11,8.4,Credit Card,15,3,0.2,0.06,2,0,0
100433,1214,Footwear,3388.89,21.7,UPI,16,0,0.0,0.24,3,1,0
100434,1567,Beauty,485.25,16.4,Credit Card,16,2,0.125,0.05,46,2,0
100435,137,Beauty,1017.17,6.9,COD,19,1,0.053,0.05,54,1,0
100436,1915,Beauty,1123.51,15.6,COD,11,4,0.364,0.05,53,1,1
100437,2121,Furniture,9374.69,25.7,UPI,15,1,0.067,0.11,34,1,0
100438,436,Apparel - Womens,2245.54,17.7,Credit Card,17,6,0.353,0.28,87,3,1
100439,394,Beauty,889.27,10.6,Debit Card,16,5,0.312,0.05,18,0,0
100440,1344,Home & Kitchen,2263.55,9.6,COD,12,2,0.167,0.07,74,3,0
100441,1833,Footwear,752.22,12.1,UPI,16,2,0.125,0.24,1,1,0
100442,1723,Beauty,1067.25,4.6,COD,14,1,0.071,0.05,24,2,0
100443,2105,Electronics,7492.52,1.9,UPI,16,12,0.75,0.09,73,4,0
100444,1431,Mobile Accessories,735.06,13.2,Netbanking,12,0,0.0,0.06,37,1,0
100445,2106,Mobile Accessories,683.71,9.4,Credit Card,9,4,0.444,0.06,1,1,1
100446,928,Beauty,452.07,9.8,Debit Card,11,2,0.182,0.05,125,0,0
100447,562,Apparel - Womens,1803.49,7.8,Credit Card,13,2,0.154,0.28,72,0,0
100448,13,Furniture,13269.58,17.0,UPI,12,4,0.333,0.11,33,1,0
100449,19,Electronics,3420.01,3.3,Credit Card,17,0,0.0,0.09,35,0,0
100450,859,Apparel - Mens,2041.28,24.4,UPI,10,3,0.3,0.19,65,2,1
100451,560,Beauty,1200.58,4.5,COD,9,3,0.333,0.05,18,0,0
100452,1898,Furniture,5742.26,9.5,UPI,13,1,0.077,0.11,2,2,0
100453,1734,Beauty,1144.25,3.3,UPI,8,2,0.25,0.05,69,0,0
100454,1785,Electronics,9336.79,29.7,COD,9,1,0.111,0.09,11,1,0
100455,2096,Footwear,2761.79,9.2,Debit Card,11,3,0.273,0.24,32,0,1
100456,1356,Mobile Accessories,209.7,7.8,UPI,12,0,0.0,0.06,27,0,0
100457,1654,Apparel - Mens,618.25,1.7,COD,16,1,0.062,0.19,6,0,0
100458,1765,Apparel - Womens,2286.25,9.7,Credit Card,15,1,0.067,0.28,6,1,0
100459,1822,Footwear,1451.07,18.7,COD,11,2,0.182,0.24,33,1,1
100460,1820,Furniture,13493.52,9.6,Credit Card,7,1,0.143,0.11,3,0,0
100461,843,Beauty,577.9,8.8,Netbanking,9,2,0.222,0.05,1,1,1
100462,2121,Apparel - Mens,1782.15,20.9,UPI,15,1,0.067,0.19,62,4,0
100463,149,Electronics,7912.0,5.7,UPI,10,0,0.0,0.09,17,1,0
100464,1468,Footwear,4893.52,12.4,Debit Card,11,0,0.0,0.24,4,1,0
100465,520,Apparel - Mens,445.92,17.8,Debit Card,8,0,0.0,0.19,116,2,1
100466,1195,Beauty,199.28,8.0,UPI,17,10,0.588,0.05,29,3,1
100467,339,Furniture,7360.12,6.7,Credit Card,16,0,0.0,0.11,9,0,0
100468,750,Home & Kitchen,3091.58,10.6,UPI,15,1,0.067,0.07,56,2,0
100469,1336,Mobile Accessories,877.97,15.4,Credit Card,12,2,0.167,0.06,0,1,0
100470,1273,Apparel - Mens,1434.85,18.0,UPI,12,5,0.417,0.19,1,1,0
100471,31,Mobile Accessories,726.69,5.4,Debit Card,8,1,0.125,0.06,3,0,0
100472,1470,Electronics,9654.66,17.3,Netbanking,13,6,0.462,0.09,82,0,0
100473,1371,Apparel - Womens,1203.41,5.4,Credit Card,13,3,0.231,0.28,49,3,0
100474,394,Apparel - Mens,798.87,15.9,COD,16,5,0.312,0.19,3,1,0
100475,1541,Apparel - Mens,2204.43,5.2,UPI,8,1,0.125,0.19,7,0,0
100476,1268,Electronics,8391.03,16.0,UPI,18,2,0.111,0.09,19,4,1
100477,2131,Electronics,9655.29,1.0,Debit Card,11,1,0.091,0.09,52,1,0
100478,966,Footwear,2551.63,7.0,UPI,12,4,0.333,0.24,19,1,1
100479,1430,Apparel - Womens,1731.99,0.6,Debit Card,10,0,0.0,0.28,5,1,0
100480,359,Apparel - Womens,2065.9,13.1,UPI,12,3,0.25,0.28,1,2,0
100481,1569,Mobile Accessories,827.22,5.4,Credit Card,11,1,0.091,0.06,6,0,0
100482,2147,Apparel - Mens,2320.95,31.1,Netbanking,15,2,0.133,0.19,0,1,0
100483,1928,Footwear,3070.04,2.4,Netbanking,18,1,0.056,0.24,32,1,0
100484,215,Electronics,11922.78,4.4,COD,9,6,0.667,0.09,61,3,1
100485,508,Beauty,512.26,25.9,UPI,12,2,0.167,0.05,53,2,0
100486,1669,Apparel - Womens,514.95,39.9,Credit Card,10,5,0.5,0.28,10,2,1
100487,1446,Home & Kitchen,2189.22,12.1,Credit Card,11,6,0.545,0.07,57,1,1
100488,922,Footwear,4566.8,12.9,COD,14,0,0.0,0.24,50,2,0
100489,636,Beauty,1631.64,17.2,Credit Card,8,1,0.125,0.05,31,0,0
100490,516,Apparel - Womens,1647.94,10.6,UPI,11,3,0.273,0.28,10,0,0
100491,406,Apparel - Womens,1586.77,8.2,COD,11,2,0.182,0.28,29,2,1
100492,134,Furniture,12981.77,5.6,COD,6,1,0.167,0.11,29,1,1
100493,902,Furniture,10274.47,3.7,COD,17,11,0.647,0.11,21,1,1
100494,1258,Beauty,727.31,10.7,UPI,10,0,0.0,0.05,14,0,0
100495,1149,Mobile Accessories,1315.88,10.8,UPI,14,4,0.286,0.06,18,0,0
100496,391,Home & Kitchen,827.57,14.9,Credit Card,9,2,0.222,0.07,15,0,0
100497,1337,Apparel - Mens,2412.99,6.8,Debit Card,7,2,0.286,0.19,23,0,0
100498,254,Beauty,150.0,15.2,UPI,11,1,0.091,0.05,56,0,0
100499,1583,Furniture,16319.9,12.9,COD,10,2,0.2,0.11,9,2,0
100500,69,Beauty,738.17,6.4,Netbanking,8,0,0.0,0.05,67,1,0
100501,262,Electronics,15055.81,11.8,Credit Card,11,5,0.455,0.09,29,3,1
100502,1761,Electronics,7895.12,3.6,Debit Card,14,3,0.214,0.09,6,1,0
100503,2002,Beauty,633.58,10.1,UPI,12,5,0.417,0.05,82,1,0
100504,70,Footwear,2657.01,10.8,UPI,16,6,0.375,0.24,38,1,0
100505,1783,Furniture,9473.2,11.9,COD,8,1,0.125,0.11,3,2,0
100506,784,Mobile Accessories,714.48,1.5,COD,10,2,0.2,0.06,78,1,0
100507,516,Furniture,150.0,19.6,Credit Card,11,3,0.273,0.11,8,0,1
100508,1121,Apparel - Womens,2084.26,13.4,Credit Card,12,1,0.083,0.28,5,0,0
100509,1731,Beauty,1250.45,3.9,Credit Card,10,2,0.2,0.05,29,3,1
100510,542,Apparel - Womens,1485.02,2.0,Credit Card,10,0,0.0,0.28,3,2,1
100511,352,Mobile Accessories,350.07,6.9,Credit Card,12,1,0.083,0.06,49,4,0
100512,1482,Electronics,11058.42,3.8,UPI,9,0,0.0,0.09,34,1,0
100513,1754,Beauty,1120.16,13.2,Debit Card,14,8,0.571,0.05,132,1,1
100514,1434,Apparel - Womens,2092.39,17.1,Credit Card,7,2,0.286,0.28,11,0,0
100515,1103,Beauty,1343.71,5.0,UPI,11,1,0.091,0.05,1,1,0
100516,1564,Beauty,1246.94,8.6,Credit Card,16,2,0.125,0.05,9,3,0
100517,1145,Furniture,8630.98,4.4,UPI,18,3,0.167,0.11,23,1,0
100518,820,Footwear,2001.59,1.4,UPI,13,2,0.154,0.24,40,1,0
100519,1164,Beauty,278.95,18.2,Netbanking,15,2,0.133,0.05,61,0,0
100520,695,Apparel - Mens,1801.24,10.4,Credit Card,14,5,0.357,0.19,11,0,0
100521,852,Apparel - Mens,1159.98,6.6,UPI,13,0,0.0,0.19,17,4,1
100522,272,Apparel - Womens,2234.75,6.1,Credit Card,17,3,0.176,0.28,53,1,0
100523,2072,Furniture,9138.91,21.8,UPI,9,1,0.111,0.11,10,0,0
100524,897,Mobile Accessories,336.86,14.0,COD,16,4,0.25,0.06,12,5,1
100525,401,Apparel - Mens,1113.06,1.8,COD,7,0,0.0,0.19,40,3,0
100526,582,Electronics,7428.75,7.3,Credit Card,14,6,0.429,0.09,24,1,1
100527,1744,Mobile Accessories,359.69,10.3,Credit Card,15,0,0.0,0.06,5,4,0
100528,1076,Apparel - Mens,2169.54,2.1,UPI,8,2,0.25,0.19,30,2,1
100529,311,Electronics,7808.54,8.0,COD,15,1,0.067,0.09,37,0,0
100530,563,Home & Kitchen,3446.36,0.5,UPI,11,1,0.091,0.07,14,2,0
100531,60,Beauty,682.44,20.4,Debit Card,14,0,0.0,0.05,9,0,0
100532,1330,Beauty,799.19,5.3,COD,11,2,0.182,0.05,45,0,0
100533,1500,Home & Kitchen,2738.57,11.2,UPI,13,0,0.0,0.07,55,1,0
100534,1747,Apparel - Mens,770.83,0.9,Debit Card,16,2,0.125,0.19,53,0,1
100535,405,Electronics,4818.05,10.9,COD,11,2,0.182,0.09,11,0,0
100536,1511,Home & Kitchen,1972.36,12.7,UPI,10,1,0.1,0.07,55,0,0
100537,250,Apparel - Mens,2208.52,19.9,UPI,9,2,0.222,0.19,106,3,0
100538,419,Furniture,5955.79,13.0,COD,9,2,0.222,0.11,53,1,0
100539,849,Apparel - Womens,1145.26,6.6,Debit Card,13,0,0.0,0.28,131,1,0
100540,800,Mobile Accessories,812.64,0.9,COD,10,2,0.2,0.06,27,0,1
100541,649,Home & Kitchen,441.46,5.0,COD,17,2,0.118,0.07,22,2,0
100542,1616,Apparel - Womens,961.79,9.7,UPI,18,9,0.5,0.28,80,2,1
100543,2153,Apparel - Womens,1323.17,0.9,Netbanking,12,5,0.417,0.28,14,2,1
100544,1758,Apparel - Mens,150.0,28.8,UPI,8,1,0.125,0.19,15,2,0
100545,1072,Furniture,11329.1,6.8,Credit Card,14,4,0.286,0.11,4,1,0
100546,737,Apparel - Mens,1145.72,8.8,COD,15,3,0.2,0.19,19,1,0
100547,1939,Apparel - Mens,2208.14,1.6,UPI,10,0,0.0,0.19,133,2,0
100548,1548,Beauty,602.17,6.5,UPI,12,0,0.0,0.05,28,2,0
100549,1389,Mobile Accessories,920.87,5.2,Netbanking,9,4,0.444,0.06,117,2,1
100550,260,Mobile Accessories,884.21,10.3,COD,11,5,0.455,0.06,38,0,1
100551,405,Home & Kitchen,1632.69,8.5,Credit Card,11,2,0.182,0.07,2,1,1
100552,945,Electronics,1205.01,5.5,Credit Card,13,1,0.077,0.09,13,1,0
100553,1185,Beauty,456.7,6.4,COD,12,1,0.083,0.05,13,1,0
100554,667,Apparel - Womens,1491.74,31.7,Credit Card,14,0,0.0,0.28,25,1,0
100555,1951,Mobile Accessories,516.6,22.8,UPI,12,1,0.083,0.06,9,2,0
100556,694,Furniture,9315.29,17.4,UPI,10,1,0.1,0.11,25,0,0
100557,1991,Apparel - Mens,1463.66,0.6,Netbanking,8,0,0.0,0.19,32,3,0
100558,1020,Beauty,1339.27,4.0,Credit Card,10,3,0.3,0.05,7,0,1
100559,552,Electronics,6790.6,16.0,COD,9,1,0.111,0.09,36,4,0
100560,737,Apparel - Mens,2296.74,19.4,UPI,15,3,0.2,0.19,16,0,0
100561,1730,Apparel - Womens,3146.18,21.3,Debit Card,9,4,0.444,0.28,7,2,1
100562,1682,Furniture,13901.38,9.6,Credit Card,14,1,0.071,0.11,91,1,0
100563,1214,Furniture,9442.08,11.8,UPI,16,0,0.0,0.11,119,2,0
100564,246,Electronics,6672.35,19.5,UPI,5,0,0.0,0.09,49,1,0
100565,2018,Mobile Accessories,578.66,15.5,Debit Card,14,1,0.071,0.06,17,2,0
100566,2170,Home & Kitchen,3149.51,19.7,Netbanking,11,0,0.0,0.07,16,2,0
100567,586,Beauty,1298.85,17.2,COD,13,4,0.308,0.05,88,4,0
100568,1225,Apparel - Womens,1348.7,17.0,COD,7,1,0.143,0.28,60,1,0
100569,302,Apparel - Mens,1515.15,6.8,UPI,14,0,0.0,0.19,5,1,0
100570,1169,Apparel - Womens,1761.5,23.8,Credit Card,9,1,0.111,0.28,87,0,0
100571,648,Home & Kitchen,3050.41,9.4,Debit Card,12,2,0.167,0.07,19,4,0
100572,399,Apparel - Mens,2550.9,13.4,UPI,14,3,0.214,0.19,32,3,0
100573,1166,Mobile Accessories,242.27,28.1,Credit Card,16,1,0.062,0.06,67,0,0
100574,947,Apparel - Womens,1273.92,5.8,COD,18,6,0.333,0.28,134,0,0
100575,449,Beauty,1227.56,7.4,Credit Card,13,4,0.308,0.05,8,1,0
100576,938,Furniture,9326.4,6.5,COD,10,5,0.5,0.11,17,0,0
100577,1566,Footwear,1535.97,25.8,COD,11,1,0.091,0.24,74,0,0
100578,2010,Furniture,8581.2,0.3,UPI,10,1,0.1,0.11,9,1,0
100579,2176,Home & Kitchen,3439.72,18.0,Credit Card,10,2,0.2,0.07,7,2,0
100580,1668,Furniture,10229.1,11.0,Credit Card,15,0,0.0,0.11,57,0,0
100581,1617,Footwear,2385.6,8.0,Debit Card,11,1,0.091,0.24,41,2,0
100582,1762,Footwear,1977.28,17.8,Credit Card,8,2,0.25,0.24,32,5,0
100583,350,Beauty,1130.19,7.6,UPI,11,7,0.636,0.05,12,0,0
100584,1900,Furniture,11007.23,9.1,COD,10,1,0.1,0.11,8,0,0
100585,2109,Beauty,634.45,21.6,Debit Card,14,1,0.071,0.05,172,0,0
100586,1296,Apparel - Womens,1199.76,4.4,UPI,9,1,0.111,0.28,8,1,0
100587,2114,Electronics,6854.16,16.5,COD,11,2,0.182,0.09,58,0,0
100588,1254,Mobile Accessories,354.1,9.3,Debit Card,10,3,0.3,0.06,13,0,0
100589,1443,Beauty,955.67,6.9,Debit Card,8,2,0.25,0.05,114,1,0
100590,796,Footwear,150.0,24.9,UPI,8,2,0.25,0.24,102,1,0
100591,132,Home & Kitchen,2943.4,8.5,COD,17,6,0.353,0.07,30,1,0
100592,1008,Electronics,4525.67,6.8,UPI,7,3,0.429,0.09,76,0,0
100593,1908,Beauty,859.8,11.6,UPI,12,2,0.167,0.05,46,0,0
100594,1868,Electronics,5896.67,20.8,UPI,18,1,0.056,0.09,23,1,0
100595,1329,Mobile Accessories,328.54,27.3,COD,14,1,0.071,0.06,21,2,0
100596,1053,Electronics,4957.49,5.0,UPI,8,1,0.125,0.09,57,0,0
100597,1041,Beauty,803.0,7.9,Credit Card,12,1,0.083,0.05,7,0,0
100598,1101,Apparel - Mens,911.91,13.6,UPI,12,1,0.083,0.19,31,0,0
100599,698,Mobile Accessories,808.56,19.4,COD,20,1,0.05,0.06,6,0,0
100600,1137,Home & Kitchen,1192.08,19.7,UPI,13,9,0.692,0.07,99,1,1
100601,372,Beauty,902.2,7.2,UPI,12,3,0.25,0.05,49,3,0
100602,1497,Apparel - Mens,1654.84,6.5,UPI,17,3,0.176,0.19,15,0,0
100603,1214,Mobile Accessories,1108.48,17.3,UPI,16,0,0.0,0.06,86,1,1
100604,1412,Beauty,1506.41,7.2,COD,10,2,0.2,0.05,37,4,0
100605,1500,Home & Kitchen,2872.95,13.3,COD,13,0,0.0,0.07,27,1,0
100606,76,Mobile Accessories,932.83,11.9,Debit Card,9,2,0.222,0.06,19,0,0
100607,1504,Furniture,10568.9,2.6,UPI,11,3,0.273,0.11,77,0,0
100608,1430,Apparel - Womens,1208.24,18.4,COD,10,0,0.0,0.28,11,1,0
100609,53,Electronics,11188.07,1.6,Netbanking,9,2,0.222,0.09,37,2,0
100610,882,Footwear,2495.75,8.7,Debit Card,11,0,0.0,0.24,4,3,0
100611,1782,Furniture,9819.81,13.7,Debit Card,13,0,0.0,0.11,72,0,0
100612,192,Footwear,4117.65,19.5,UPI,19,6,0.316,0.24,88,2,0
100613,564,Beauty,551.68,5.3,Credit Card,12,0,0.0,0.05,64,1,0
100614,1793,Apparel - Mens,1624.13,10.6,COD,12,1,0.083,0.19,33,2,0
100615,1482,Apparel - Womens,1774.23,16.8,Credit Card,9,0,0.0,0.28,63,0,0
100616,60,Electronics,11450.52,27.6,UPI,14,0,0.0,0.09,7,0,0
100617,1328,Apparel - Mens,1761.23,9.6,Credit Card,17,2,0.118,0.19,19,1,0
100618,1518,Apparel - Womens,2074.23,15.0,Credit Card,11,7,0.636,0.28,65,0,1
100619,1314,Beauty,994.44,27.0,Credit Card,12,2,0.167,0.05,10,1,0
100620,870,Mobile Accessories,916.58,10.0,Credit Card,12,2,0.167,0.06,5,1,1
100621,134,Home & Kitchen,150.0,4.3,Netbanking,6,1,0.167,0.07,41,0,0
100622,1949,Apparel - Womens,568.3,10.9,COD,14,2,0.143,0.28,16,0,0
100623,206,Furniture,11608.76,6.6,Debit Card,11,3,0.273,0.11,81,0,0
100624,437,Mobile Accessories,685.74,9.4,COD,8,1,0.125,0.06,48,1,0
100625,895,Apparel - Mens,1966.19,2.9,UPI,11,0,0.0,0.19,30,0,0
100626,706,Electronics,6037.65,2.0,COD,16,6,0.375,0.09,33,0,0
100627,128,Footwear,2998.27,7.6,UPI,14,8,0.571,0.24,17,2,1
100628,932,Footwear,4068.64,17.3,UPI,6,0,0.0,0.24,2,1,0
100629,1717,Furniture,7410.23,11.1,UPI,7,1,0.143,0.11,23,3,1
100630,595,Furniture,2816.92,21.1,Debit Card,15,0,0.0,0.11,8,0,0
